ID,SMILES,AV_Bit,AV
Ligand1805,FC(c1cc(Nc2ncccc2C(=O)OCCN2CCOCC2)ccc1)(F)F,0,
Ligand1806,O=S(=O)(c1ccc(C(=O)O)cc1)N,0,
Ligand1807,N#CC(c1cc(Cn2cncn2)cc(C(C#N)(C)C)c1)(C)C,0,
Ligand1808,O[C@H](C(=O)O)[C@@H]([C@@H]([C@H](C(=O)O)O)O)O,0,
Ligand1809,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0,
Ligand1810,C[N+](CCCCCCCCCCCCCCCC)(C)C,0,
Ligand1811,O=C(c1ccc(cc1)C)Oc1cc(C(CNC(C)(C)C)O)ccc1OC(=O)c1ccc(cc1)C,0,
Ligand1812,Fc1ccc(C(=O)CCCN2CCC(c3ccc(cc3)Cl)(CC2)O)cc1,0,
Ligand1813,CC(Cn1cnc2c(nc3ccccc3c12)N)C,0,
Ligand1814,CC1=C(N2[C@H](SC1)[C@@H](C2=O)N)C(=O)O,0,
Ligand1815,CC(NCC(c1ccc2ccccc2c1)O)C,0,
Ligand1816,NC1=N[C@@H]([C@H](c2ccccc2)O1)C,0,
Ligand1817,O=C1CN(C(=O)C2CCCCC2)CC2c3ccccc3CCCN12,0,
Ligand1818,Clc1ccc(cc1OCC(CNC(C)(C)C)O)C,0,
Ligand1819,OC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)CC(=O)O)CCCCN,0,
Ligand1820,O=C(C1(c2ccccc2)CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)OCC,0,
Ligand1821,Oc1ccc2cc1Oc1c(cc3CCN([C@@H](Cc4ccc(Oc5c(c(cc6CC[N+]([C@H](C2)c56)(C)C)OC)O)cc4)c3c1)C)OC,0,
Ligand1822,Clc1ccccc1C1=NCc2nnc(C)n2c2sc(CCC(=O)N3CCOCC3)cc12,0,
Ligand1823,OCC(COC(=O)C(=C)C)O,0,
Ligand1824,CCN1CCN(c2cc(c3CCCCCCc3n2)c2ccc(cc2)F)CC1,0,
Ligand1825,Clc1ccc(cc1)CC(C(CN(C)C)C)(O)C,0,
Ligand1826,O=C(c1cccnc1)OCC,0,
Ligand1827,O=C1N2C(=C(CSc3nnnn3CCO)CO[C@H]2[C@]1(NC(=O)CSC(F)F)OC)C(=O)O,0,
Ligand1828,Oc1cc(c(c(C)c1C)O)C,0,
Ligand1829,O=S(=O)(c1ccc(C(=O)O)cc1)N(Cl)Cl,0,
Ligand1830,Clc1ccc(CCC(Cn2ccnc2)Sc2c(cccc2Cl)Cl)cc1,0,
Ligand1831,CC1=C(C(C(=C(N1)C)C(=O)OC)c1cccc([N+](=O)[O-])c1)C(=O)OCC,0,
Ligand1832,O=C(c1c2CCN(Cc3ccccc3)Cc2sc1N)OCC,0,
Ligand1833,CCC1(c2ccc(cc2)N)CCC(=O)NC1=O,0,
Ligand1834,O=C([N-]c1c[n+](N2CCOCC2)no1)OCC,0,
Ligand1836,O=C1CN(C(=O)C2CCCCC2)CC2c3ccccc3CCN12,0,
Ligand1837,Nc1cccc2C(c3ccccc3)CN(C)Cc12,0,
Ligand1838,CCN(CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12)CC,0,
Ligand1839,NS(=O)(=O)OC[C@]12[C@@H](OC(C)(C)O2)[C@H]2[C@H](OC(C)(C)O2)CO1,0,
Ligand1840,ClCCN1CCCC1,0,
Ligand1841,Cn1ccc2cc3c(cc12)CCN3C(=O)Nc1cccnc1,0,
Ligand1842,Clc1ccccc1CNC(Cc1ccccc1)C,0,
Ligand1843,S=C(N1CCOCC1)c1ccc(c(OC)c1)O,0,
Ligand1844,O[C@@H]([C@H]1C(=O)N2C(=C([C@H](C)[C@H]12)S[C@H]1C[C@@H](C(=O)N(C)C)NC1)C(=O)O)C,0,
Ligand1846,O=C(/N=C(\c1ccc(NCc2nc3cc(C(=O)N(c4ccccn4)CCC(=O)OCC)ccc3n2C)cc1)/N)OCCCCCC,0,
Ligand1847,Nc1c[n+](N2CCOCC2)no1,0,
Ligand1848,CN1CCN(c2c(cc3c4n(CCSc24)cc(C(=O)O)c3=O)F)CC1,0,
Ligand1849,O=C(N(CC)CC)N1CCN(CC1)C,0,
Ligand1850,Oc1cccc2C(=O)CCCc12,0,
Ligand1851,CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(=O)(=O)C)cc2)C)cc1,0,
Ligand1852,N=C(NC(=N)NCCc1ccccc1)N,0,
Ligand1853,CCCN(C(=O)Cc1c(c2ccc(cc2)Cl)nc2ccc(cn12)Cl)CCC,0,
Ligand1854,C[C@H](c1ccccn1)C1=C(Cc2c1cccc2)CCN(C)C,0,
Ligand1855,N#C/C(=C\1/SC[C@@H](c2ccc(cc2Cl)Cl)S1)/n1ccnc1,0,
Ligand1856,OC(=O)Cc1ccccc1,0,
Ligand1857,Brc1cc(ccc1)/C=C/C(=O)NCC,0,
Ligand1858,CC1(c2ccccc2)OC(=CC1=O)C(=O)O,0,
Ligand1859,OCCN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc23)CC1,0,
Ligand1860,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,0,
Ligand1861,O=C1C(C(=O)N(c2ccccc2)N1c1ccccc1)CCCC,0,
Ligand1862,O=C(c1ccccc1Nc1cccc(C)c1C)O,0,
Ligand1863,Cln1c(=O)n(c(=O)n(Cl)c1=O)Cl,0,
Ligand1864,Clc1cc2CC(=O)Nc2cc1,0,
Ligand1865,Nc1nc(ncc1CN(/C(=C(\SC(=O)OCC)/CCOC(=O)OCC)/C)C=O)C,0,
Ligand1866,OCC(=O)[C@]12OC(O[C@@H]2C[C@@H]2[C@@]1(C[C@@H]([C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)O)C)(C)C,0,
Ligand1867,CCCN1CCCC[C@H]1C(=O)Nc1c(cccc1C)C,0,
Ligand1868,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(cc1)Cl,0,
Ligand1869,NNc1nnc(c2ccccc12)NN,0,
Ligand1870,OCC(=O)[C@]12OC(O[C@@H]2C[C@@H]2[C@@]1(C[C@@H]([C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)O)C)(C)C,0,
Ligand1871,Oc1c(c(CSSCc2cnc(c(O)c2CO)C)cnc1C)CO,0,
Ligand1872,Nc1scc(/C(=C/CC)/C(=O)N[C@@H]2C(=O)N3C(=C(CS[C@H]23)COC(=O)N)C(=O)OCOC(=O)C(C)(C)C)n1,0,
Ligand1873,Clc1ccc(cc1)NC(=N)NC(=N)NC(C)C,0,
Ligand1874,OC1(C(c2ccc(cc2)OC)CN(C)C)CCCCC1,0,
Ligand1875,CC(NC[C@H](COc1cccc2ccccc12)O)C,0,
Ligand1876,O=C1Cc2cc(c(cc2N1)Cl)CCN1CCN(c2nsc3ccccc23)CC1,0,
Ligand1877,FC(c1ccc(/C(=N/OCCN)/CCCCOC)cc1)(F)F,0,
Ligand1878,COc1cc(c(OC)cc1Br)C[C@H](N)C,0,
Ligand1879,CC(=O)NO,0,
Ligand1880,Clc1ccc2nsnc2c1NC1=NCCN1,0,
Ligand1882,Cc1cc(OC)nc(n2nc(cc2OC)C)n1,0,
Ligand1883,Oc1ccc(C(=O)OCCCC)cc1,0,
Ligand1884,O=C(c1ccc([N+](=O)[O-])cc1Cl)N,0,
Ligand1885,CC(=CCOc1c2occc2cc2ccc(=O)oc12)C,0,
Ligand1886,OC(c1ccccc1)(C1CCNCC1)c1ccccc1,0,
Ligand1887,[O-][N+](=O)c1ccc(n2cc([N+](=O)[O-])nc2C)cc1,0,
Ligand1888,Nc1nc(=O)n([C@@H]2O[C@@H]([C@@H](O)C2(F)F)CO)cc1,0,
Ligand1889,Clc1ccccc1C(c1ccc(cc1)Cl)C(Cl)Cl,0,
Ligand1890,Brc1ccc(c(Cl)c1)Nc1c(c2ncn(C)c2cc1C(=O)NOCCO)F,0,
Ligand1891,Clc1cccc(N2CCN(CC2)CCCCl)c1,0,
Ligand1892,O=C(Cn1cnnn1)O,0,
Ligand1893,Brc1ccc(C(c2ccccc2)OCCN(C)C)cc1,0,
Ligand1894,CCC1(C2=NCCN2)Cc2ccccc2O1,0,
Ligand1895,Cc1ccccc1O[C@@H](c1ccccc1)CCNC,0,
Ligand1896,CC(N(CCCl)Cc1ccccc1)COc1ccccc1,0,
Ligand1897,Clc1ccc(C(c2ccccn2)OCCN(C)C)cc1,0,
Ligand1898,CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N)ccc1OC,0,
Ligand1899,Nc1c(C(=O)c2ccccc2)cccc1CC(=O)N,0,
Ligand1900,CC1=C(C(CCC1)(C)C)C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C,0,
Ligand1901,O=C1O[C@@H]2O[C@]3(CC[C@H]4[C@@H](CC[C@H](C24OO3)[C@H]1C)C)C,0,
Ligand1902,O=C(NC(=O)N)Cc1ccccc1,0,
Ligand1903,Oc1c(c(nc(C)c1Cl)C)Cl,0,
Ligand1904,O=C(N1CCOCC1)N(CCN(C(=O)N1CCOCC1)CCCC)CCCC,0,
Ligand1905,NCC(=O)O,0,
Ligand1906,CN1CCN(CC1)N,0,
Ligand1907,CC1CC(CC(C)(C)N1C)OC(=O)C(c1ccccc1)O,0,
Ligand1908,COc1ccc(c(OC)c1OC)CCN(C(=O)C(c1ccccc1)C1=NCCc2cc(c(cc12)OC)OC)CCc1ccc(c(OC)c1OC)OC,0,
Ligand1909,Oc1ccc(cc1O)CCNC(CCc1ccc(cc1)O)C,0,
Ligand1910,O=C(N1C[C@H](C[C@H]1C(=O)O)Sc1ccccc1)[C@H](CSC(=O)c1ccccc1)C,0,
Ligand1911,Clc1ccc(CN(c2ccccn2)CCN(C)C)cc1,0,
Ligand1912,Clc1c[nH]c(=O)cc1O,0,
Ligand1913,C(c1ccccc1)CNc1nc(c2ccccc2)cs1,0,
Ligand1914,C[C@@H]1CCC[C@H](C)N1,0,
Ligand1915,NCC1(CCCCC1)CC(=O)O,0,
Ligand1916,CC(OC(=O)N[C@H]([C@H](C(=O)O[C@H]1C[C@]2([C@H]([C@H]3[C@](C(=O)[C@@H](C(=C1C)C2(C)C)O)([C@H](C[C@H]1OC[C@@]31OC(=O)C)O)C)OC(=O)c1ccccc1)O)O)c1ccccc1)(C)C,0,
Ligand1918,Oc1ccc(cc1)OCc1ccccc1,0,
Ligand1919,O=C([C@H]([C@@H](C(=O)O)O)O)O,0,
Ligand1920,CN1CCN(C2=Nc3cc(ccc3Cc3ccccc23)F)CC1,0,
Ligand1921,O=C(C1=C(CS[C@H]2N1C(=O)[C@H]2N)COC(=O)C)O,0,
Ligand1922,C[NH+](CCC(c1[nH+]cccc1)c1ccccc1)C,0,
Ligand1923,CNCCC(c1ccccc1)Oc1c(cccc1)OC,0,
Ligand1924,NCCNCCNCCN,0,
Ligand1925,CN1CCC(CC1)OC(c1ccccc1)c1ccccc1,0,
Ligand1926,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@]3([C@@H](CC[C@@]3(O)C)[C@H]12)C,0,
Ligand1927,O[C@@H]1[C@H]([C@H]([C@@H]([C@@H]([C@H](O)C)NC(=O)[C@@H]2C[C@H](CN2C)CCC)O[C@@H]1SC)O)O,0,
Ligand1928,O=C([C@@H](N[C@H](C(=O)N1Cc2cc(c(cc2C[C@H]1C(=O)O)OC)OC)C)CCc1ccccc1)OCC,0,
Ligand1929,CC(NC(=O)c1ccc(cc1)CNNC)C,0,
Ligand1930,Clc1cc(c(cc1)C#N)OCC(CNC(CNc1ccc(C2=NNC(=O)CC2C)cc1)(C)C)O,0,
Ligand1931,O=C1CC[C@H]2C(=C1)CC[C@H]1[C@@H]3C=C[C@](C#C)(O)[C@@]3(CC)CC[C@H]21,0,
Ligand1932,COc1ccc(C(=O)c2c3ccccc3n(CCN3CCOCC3)c2C)cc1,0,
Ligand1933,CC(c1ccc(S(=O)(=O)Nc2nc(c3ncccn3)nc(OCCO)c2Oc2ccccc2OC)cc1)(C)C,0,
Ligand1934,Clc1cccc(N2CCN(CCCn3nc4ccccn4c3=O)CC2)c1,0,
Ligand1935,CN1CCN(c2c(c3c(c(=O)c(C(=O)O)cn3CCF)cc2F)F)CC1,0,
Ligand1936,NS(=O)(=O)c1ccc(n2nc(C(F)F)cc2c2ccc(c(F)c2)OC)cc1,0,
Ligand1937,O=C1SCCC1NC(=O)C,0,
Ligand1938,CN1CCC(c2ccccc2)(CC1)OC(=O)CC,0,
Ligand1939,CC(=O)CC(c1ccccc1)c1c(c2ccccc2oc1=O)[O-],0,
Ligand1940,CN(CC#C)Cc1ccccc1,0,
Ligand1941,O=[N+](c1cnc(C)n1C)[O-],0,
Ligand1942,ClCC(=O)[C@]12OC(O[C@@H]2C[C@@H]2[C@@]1(C[C@@H]([C@]1([C@H]2CCC2=CC(=O)CC[C@]12C)F)O)C)(C)C,0,
Ligand1943,ClCc1cc(ccc1)Cl,0,
Ligand1944,CCCCCCCCCCCCCCCCCCO,0,
Ligand1945,O=C(NCC(=O)N(C)C)Cc1ccccc1,0,
Ligand1946,CC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C)O,0,
Ligand1947,OC(c1ccccc1)C(N(CCOC(c1ccccc1)c1ccccc1)C)C,0,
Ligand1948,FC1(C2(C(C(C(C(F)(F)C2(C(C(F)(F)C1(F)F)(F)F)F)(F)F)(F)F)(F)F)F)F,0,
Ligand1949,C[C@@H]1CN(c2c(c(c3c(n(C4CC4)cc(C(=O)O)c3=O)c2F)N)F)C[C@H](C)N1,0,
Ligand1950,CN(CC(CC)(OC(=O)c1ccccc1)C)C,0,
Ligand1951,Fc1ccc(Cn2c3ccccc3nc2N)cc1,0,
Ligand1952,O=C(CCCCC(=O)Nc1c(c(c(c(C(=O)O)c1I)I)C(=O)NC)I)Nc1c(c(C(=O)NC)c(c(C(=O)O)c1I)I)I,0,
Ligand1953,OC(COc1ccccc1OC)CN1CCN(CC(=O)Nc2c(cccc2C)C)CC1,0,
Ligand1954,Oc1ccc2C[C@H]3N(CC=C)CC[C@@]4(CCCC[C@@H]34)c2c1,0,
Ligand1955,CN(C(=O)COC(=O)C(c1cc2Cc3ccc(nc3Oc2cc1)C)C)C,0,
Ligand1956,CN1C2CCC1CC(C2)OC(=O)C(c1ccccc1)O,0,
Ligand1957,CN(C(=O)Cc1ccc(c(Cl)c1)Cl)[C@@H]1CCCC[C@@H]1N1CCCC1,0,
Ligand1958,COc1ccc([C@@H]2Sc3ccccc3N(C(=O)[C@@H]2OC(=O)C)CCN(C)C)cc1,0,
Ligand1959,CN1CCC[C@@H]1Cc1c[nH]c2ccc(cc12)Nc1c([N+](=O)[O-])cccn1,0,
Ligand1960,COc1cc(OC)c(c(OC)c1)/C=C\1/C(=O)Nc2ccccc12,0,
Ligand1961,NOCC(=O)O,0,
Ligand1962,NC1(C(=O)O)CCc2cc(C(=O)O)ccc12,0,
Ligand1963,C[C@@](C(=O)O)(NN)Cc1ccc(c(O)c1)O,0,
Ligand1964,Nc1nc(=O)n([C@@H]2O[C@@H]([C@@H](O)[C@@H]2O)CO)cc1,0,
Ligand1965,Nc1nc2c(cc(cc2)OC(F)(F)F)s1,0,
Ligand1966,CCCN([C@H]1CCc2c(ccc(O)c2C1)F)CCC,0,
Ligand1967,CNCCC(c1ccccc1)Oc1c(cccc1)C,0,
Ligand1968,Nc1ncnc2[nH]nc(Nc3ccc(cc3)F)c12,0,
Ligand1969,NC1CC(=CC=C1)C(=O)O,0,
Ligand1970,[C@H]1(CCSS1)CCCCC(=O)O,0,
Ligand1971,C[C@@H](C(=O)C1=Nc2c(nc([nH]c2=O)N)NC1)O,0,
Ligand1972,COc1c(ccc(C(CO)O)c1)O,0,
Ligand1973,NC(C#C)CCC(=O)O,0,
Ligand1974,COc1ccc(C=C(C#N)C#N)cc1,0,
Ligand1975,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](OC(=O)C)[C@@H]([N+]5(CCCCC5)C)C[C@@H]34)[C@]2(C[C@@H]1[N+]1(CCCCC1)C)C,0,
Ligand1976,CCP(=[Au]S[C@@H]1O[C@@H]([C@H]([C@H](OC(=O)C)[C@H]1OC(=O)C)OC(=O)C)COC(=O)C)(CC)CC,0,
Ligand1977,Nc1ncnc2n(C3CCCO3)cnc12,0,
Ligand1978,C[n+]1c2c(ccc3cc4c(cc23)OCO4)c2ccc3c(OCO3)c2c1,0,
Ligand1979,FC1(Oc2c(cc(/C=C/3\SC(=O)NC3=O)cc2)O1)F,0,
Ligand1980,CC[C@@H](C(=O)O[C@H]1CCC=C2C=C[C@@H]([C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12)C)C,0,
Ligand1981,COc1cc(/C=C(/C(=O)c2cc(O)c(cc2)O)\C#N)cc(I)c1O,0,
Ligand1982,Oc1c(cc(/C=C(/C(=O)NCCCNC(=O)/C(=C/c2cc(O)c(cc2)O)/C#N)\C#N)cc1)O,0,
Ligand1983,CCn1cc(c(=O)c2cc3c(OCO3)cc12)C(=O)O,0,
Ligand1984,Oc1cc(c2ccccc2)nc2nc(Cl)ccc12,0,
Ligand1985,OC(=O)c1c(C(=O)O)nccc1,0,
Ligand1986,CC[C@@]1(C[C@H]2CN(CCc3c([C@](c4c(cc5N([C@H]6[C@@](C(=O)OC)([C@@H]([C@@]7(C=CCN8CC[C@]6([C@H]78)c5c4)CC)OC(=O)C)O)C)OC)(C(=O)OC)C2)[nH]c2ccccc32)C1)O,0,
Ligand1987,[C@H]12Oc3c4c(ccc3O)C[C@H]3N(CC[C@@]24[C@]3(C/C(=C\c2ccccc2)/C1=O)O)CC1CC1,0,
Ligand1988,CC[C@]1(C(=O)OCc2c(=O)n3Cc4c(nc5ccc(c(CN(C)C)c5c4)O)c3cc12)O,0,
Ligand1989,[O-][S+]1(=O)N(c2cccc3CCCN1c23)CCN1CCC(=CC1)c1c[nH]c2cc(F)ccc12,0,
Ligand1990,CN1CCc2c(cccc2)Cc2c(c3c(cccc3)[nH]2)CC1,0,
Ligand1991,O=C(Oc1ccc(cc1)C)C,0,
Ligand1992,CCN1CCC[C@H]1CNC(=O)c1c(c(cc(Cl)c1OC)CC)O,0,
Ligand1993,O[C@H]([C@@H](CO)O)[C@@H]1OC(=C[C@H](NC(=N)N)[C@H]1NC(=O)C)C(=O)O,0,
Ligand1994,Clc1cc2N(C(=O)CCN3CC4CCCN4CC3)c3ccccc3Sc2cc1,0,
Ligand1995,O=c1c2ccccc2occ1C,0,
Ligand1996,COc1cc(OC)cc(OC)c1,0,
Ligand1997,C#C[C@@]1(CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@]12C)O,0,
Ligand1998,Cn1cc(C2=C(C(=O)NC2=O)c2cn(c3ccccc23)C2CCN(CC2)Cc2ncccc2)c2ccccc12,0,
Ligand2000,ClCCC(=O)NCc1ccccc1,0,
Ligand2001,Cc1nc(c(c2ccc(S(=O)(=O)N)c(F)c2)o1)C1CCCCC1,0,
Ligand2002,O=C(NNc1nncc2ccccc12)OCC,0,
Ligand2003,CC([C@@H]1CC[C@@H](C(=O)N[C@@H](C(=O)O)Cc2ccccc2)CC1)C,0,
Ligand2004,O=P(Cn1c2cc(N3CCOCC3)c(C(F)(F)F)cc2[nH]c(=O)c1=O)(O)O,0,
Ligand2005,O[C@@H]([C@H]1C(=O)N2C(=C(SCCNC=N)C[C@H]12)C(=O)O)C,0,
Ligand2006,COCCc1ccccn1,0,
Ligand2007,O=c1[nH]c2c(ccnc2n(c2ncccc12)C1CC1)C,0,
Ligand2008,Cc1ccc2c(c3CCCC4NCCn2c34)c1,0,
Ligand2010,Fc1ccc(C(=O)CCCN2CCC(N3CCCCC3)(C(=O)N)CC2)cc1,0,
Ligand2011,O=C(c1cc(c2ccccc2)nc2ccccc12)O,0,
Ligand2012,CC(OC(=O)OCOP(=O)(CO[C@@H](Cn1cnc2c(ncnc12)N)C)OCOC(=O)OC(C)C)C,0,
Ligand2013,Cc1ccc(c(O)c1)Cl,0,
Ligand2014,[O-][N+](=O)/N=C/1\NCCN1Cc1cnc(cc1)Cl,0,
Ligand2015,OC(C1CCCCC1)(c1ccccc1)CCN1CCCCC1,0,
Ligand2016,FC(c1cccc(C2=CCN(CC2)CCc2cc3ccccc3cc2)c1)(F)F,0,
Ligand2017,CC1C(=O)N(C(=O)c2[nH]cnc12)C,0,
Ligand2018,CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC,0,
Ligand2019,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c3ccccc3)O)CC2)O)cc1)(C)C,0,
Ligand2020,CC(C[C@@H]1N2C(=O)[C@@](C(C)C)(O[C@]2([C@@H]2CCCN2C1=O)O)NC(=O)[C@H]1CN([C@@H]2Cc3c([nH]c4cccc(c34)C2=C1)Br)C)C,0,
Ligand2021,NC12CC3CC(CC(C3)C2)C1,0,
Ligand2022,CC(C([C@H]1CNc2c(c(=O)[nH]c(N)n2)N1)O)O,0,
Ligand2023,Nc1c2ncn(C3CCCC3)c2ncn1,0,
Ligand2024,CC(C(=O)O)(Oc1ccc(C2CC2(Cl)Cl)cc1)C,0,
Ligand2025,CN1[C@H](c2cnccc2)CCC1=O,0,
Ligand2026,CC(=O)OCC1=C(C(=O)[O-])N2[C@@H]([C@H](NC(=O)Cc3cccs3)C2=O)SC1,0,
Ligand2027,C(c1cnccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,0,
Ligand2028,CC(=O)NCCc1c[nH]c2ccccc12,0,
Ligand2029,Fc1ccccc1c1cc(=O)c2cc3c(cc2[nH]1)OCO3,0,
Ligand2030,CCCNC(C(=O)Nc1c(cccc1)C)C,0,
Ligand2031,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@](CC[C@]4(C)[C@H]3CC[C@]12C)(O)C,0,
Ligand2032,CC(=C)C1CCC(=CC1)C(=O)O,0,
Ligand2033,CC1Nc2cc(Cl)c([S+](ON)[O-])cc2C(=O)N1c1c(cccc1)C,0,
Ligand2034,NC1(C(=O)O)CCCCC1,0,
Ligand2035,COc1cccc(OC)c1OCCNCC1CSc2c(cccc2)O1,0,
Ligand2036,CCSC(=N)N,0,
Ligand2037,Fc1c[nH]c(=O)[nH]c1=O,0,
Ligand2038,CC(C(=O)Nc1cc(C(F)(F)F)c([N+](=O)[O-])cc1)C,0,
Ligand2039,CC[N+](COc1ccc(/C=C/c2ccccc2)cc1)(CC)CC,0,
Ligand2040,N(C(=O)c1c([nH]c(/C=C/2\C(=O)Nc3ccc(F)cc23)c1C)C)CCN(CC)CC,0,
Ligand2041,CN(CCCN1c2c(cccc2)CCc2ccccc12)C,0,
Ligand2042,N[C@@]1(C(=O)O)CC[C@@H](C(=O)O)C1,0,
Ligand2043,[NH3+][Ru](O[Ru](O[Ru]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+])([NH3+])([NH3+])([NH3+])[NH3+])([NH3+])([NH3+])([NH3+])[NH3+],0,
Ligand2044,N[C@H](C(=O)O)CCONC(=N)N,0,
Ligand2045,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,
Ligand2046,CC(=O)N[C@H](C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1c[nH]c2ccccc12,0,
Ligand2047,Oc1ccc(cc1)O,0,
Ligand2048,OC(=O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,0,
Ligand2049,Cc1c(c(C=O)c(c(/N=N\c2cc3c(c(S(=O)(=O)[O-])c2)cc([N+](=O)[O-])cc3S(=O)(=O)[O-])n1)COP(=O)([O-])[O-])O,0,
Ligand2050,COc1cc2c(cc1)[nH]c1CNCCc21,0,
Ligand2051,NC1CC1c1ccccc1,0,
Ligand2052,CCn1/c(=C/C(=O)C)/sc2ccc(cc12)OC,0,
Ligand2053,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0,
Ligand2054,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c3ccccc3)O)CC2)O)cc1)(C(=O)O)C,0,
Ligand2055,N[C@H](C(=O)O)[C@@H](C(=O)O)O,0,
Ligand2056,CC(=O)SCC[N+](C)(C)C,0,
Ligand2057,N[C@@H](C(=O)O)CO,0,
Ligand2058,CC1Nc2cc(Cl)c([S+](ON)[O-])cc2C(=O)N1c1c(cccc1)C,0,
Ligand2059,Oc1ccc(c2coc3c(ccc(O)c3)c2=O)cc1,0,
Ligand2060,NNCCc1ccccc1,0,
Ligand2061,[O-]C(=O)c1cc2cc(Cc3cccnc3)ccc2o1,0,
Ligand2062,CC[C@]1(C(=O)OCc2c(=O)n3Cc4cc5ccccc5nc4c3cc12)O,0,
Ligand2063,Clc1ccc(c(c2ccc(/C=C(/C(=O)Nc3cccc4ncccc34)\C#N)o2)c1)Cl,0,
Ligand2064,CC(NCCc1cc(O)c(cc1)O)CCc1ccc(cc1)O,0,
Ligand2065,CSc1c(N2CCN(CC2)CCCCCC(=O)NC2CCCc3ccccc23)cccc1,0,
Ligand2066,CN/C(=C\[N+](=O)[O-])/NCCSCc1ccc(CN(C)C)o1,0,
Ligand2067,CC1=C(C(=O)O)N2[C@@H]([C@H](NC(=O)C(C3=CCC=CC3)N)C2=O)SC1,0,
Ligand2068,Nc1nc(N)c(c2cccc(Cl)c2Cl)nn1,0,
Ligand2069,Nc1cc(Cl)c(c(Cl)c1)N=C1NCCN1,0,
Ligand2070,Nc1ccc(c2nc3ccccc3cc2)cc1,0,
Ligand2071,Nc1ccc([S+](=O)(Nc2ccnn2c2ccccc2)[O-])cc1,0,
Ligand2072,Clc1c(c2c(c(=O)o1)cccc2)Cl,0,
Ligand2073,C(NC(c1ccccc1)c1ccccc1)CNC(c1ccccc1)c1ccccc1,0,
Ligand2074,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc23)[C@H](O)[C@@H]1O,0,
Ligand2075,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c2ccccc2c(cc1C)N,0,
Ligand2076,OCC1O[C@@H](C(C(O)C1O)Cl)O,0,
Ligand2077,C([C@@H](C(=O)O)N)c1ccc(c(O)c1)O,0,
Ligand2078,CC(C(=O)O)(CCP(=O)(O)O)C,0,
Ligand2079,[NH-]c1c[n+](N2CCOCC2)no1,0,
Ligand2080,CC(NCC(COc1cccc2ccccc12)O)C,0,
Ligand2081,CCCCCCCCCCCCCCCCCCN(CCCN(CCO)CCO)CCCCCCCCCCCCCCCCCC,0,
Ligand2082,CC1(C(=O)OC(c2ccc(cc2)C)C)CCC(C(=O)O)C1(C)C,0,
Ligand2083,Cc1ccc(S(=O)(=O)N[C@H](C(=O)CCl)CCCCN)cc1,0,
Ligand2084,O=P(OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(ncnc12)N)(O)O,0,
Ligand2085,N[C@H](C(=O)O)c1ccc(cc1)O,0,
Ligand2086,O=C(Cc1csc(c2ccc(cc2)Cl)n1)O,0,
Ligand2087,O=C1NC(=O)NC(=O)C1(C(CC)C)CC=C,0,
Ligand2088,CCN1CCCC1CNC(=O)C(c1ccccc1)(c1ccccc1)O,0,
Ligand2089,CC[N+]1(CCC(=C(c2ccccc2)c2ccccc2)C1C)CC,0,
Ligand2090,CC(C(=O)c1cccnc1)(c1cccnc1)C,0,
Ligand2091,C=CCN1CCc2sc(nc2CC1)N,0,
